Symbol,MeanLogReturn,StdLogReturn,MinLogReturn,MaxLogReturn
DECT,0.001156020853402549,0.003972430053415802,-0.006990551291470344,0.007876520469284845
DECW,0.0002729796658429685,0.004159595888855749,-0.01468919481207807,0.006082879752164323
DECXF,-0.057821699403584705,0.2182107728158427,-0.9162907691270581,0.06921510175536158
DECZ,0.0015383610384771954,0.004040777343986313,-0.004521516401118968,0.010351699572747486
DEDVF,0.0009722326081563524,0.020293659992451342,-0.03749420759593365,0.05762909667266503
DEED,-0.0005516492494677899,0.004643461467910038,-0.008900468236725058,0.007007328400647632
DEEF,1.8636756391747934e-05,0.0068027140464136295,-0.018471697758268138,0.009016593779019642
DEENF,,,,
DEEP,-0.000778161601864215,0.010685506543876663,-0.025028537368420978,0.022886123263662062
DEER,0.0,0.0,0.0,0.0
DEFG,-0.013892921373580835,0.09868945473779019,-0.1959736459622819,0.17814622020764004
DEFI,-0.002358489765917297,0.03497340756377878,-0.06727860703794009,0.06675221071199598
DEFTF,,,,
DEHP,-0.001400625432778705,0.008668879184583771,-0.019996382554294364,0.010578544991132826
DEI,-0.0025058763626937884,0.024160978721964477,-0.04478878642078293,0.05158731943009099
DELCF,0.0,0.0,0.0,0.0
DELHF,0.0,0.0,0.0,0.0
DELHY,,,,
DELKY,-0.002273410194542841,0.02489088145425797,-0.060335700413862776,0.03761686663286163
DELL,0.0066111252810886305,0.02258418601121651,-0.028761488907333932,0.05917566069569741
DELRF,0.008113192679218326,0.03536458699818669,0.0,0.1541506609051482
DELTF,0.0,0.0,0.0,0.0
DEM,-0.00034125112206932496,0.008714697745831433,-0.02059834803346602,0.015861236694919453
DEMGF,,,,
DEMO,0.0,0.0,0.0,0.0
DEMWF,,,,
DEMZ,0.003056545597709652,0.007856090110280215,-0.01541021532016908,0.01760792057921564
DENI,-0.003238042595083939,0.022549461794017765,-0.09183223866681721,0.030309429360222365
DENKF,0.0,0.0,0.0,0.0
DENN,0.00019421250940664542,0.018449893900608492,-0.0395904757460045,0.03109058055140961
DEO,0.00020784717198998813,0.01239780871058601,-0.020094786165862848,0.02543482470893458
DEQI,0.0,0.0,0.0,0.0
DERM,-0.005836875628833082,0.04435972984310756,-0.0865092074657514,0.08163731804686777
DES,-0.0008063144072210987,0.010928695439061888,-0.024816697076744818,0.021236314440088527
DESK,,,,
DESLF,,,,
DESNF,,,,
DESP,0.0003474013246156798,0.02940445192854017,-0.035544929784174104,0.06412446605838285
DETRF,,,,
DEUS,0.0010039002278565072,0.006464690459397522,-0.012885566869876977,0.01145106513144168
DEUZF,0.010957950059163498,0.03648603010119027,0.0,0.15190096981574835
DEVM,0.0,0.0,0.0,0.0
DEW,-0.0006802423213630278,0.005693711081444199,-0.01429044601961492,0.008122493778709163
DEWM,0.0,0.0,0.0,0.0
DEWY,0.0,0.0,0.0,0.0
DEXCF,,,,
DEXSF,-0.005674313164275968,0.06060476676815605,-0.15345884117475084,0.1444317723193986
DFAC,0.0012695867061140599,0.00675449567821644,-0.013153500692899136,0.01317180440706435
DFAE,-0.0011391116304651238,0.008755146305980637,-0.022270746974020407,0.010412231558244011
DFAI,0.00046225115918974375,0.0069167898036753975,-0.01733635370681125,0.010925267200106129
DFAR,-0.002656229711028465,0.010663298628296238,-0.022908427122626192,0.015091282513544383
DFAS,-0.00016008292543311992,0.010353716675966131,-0.02684609678653427,0.01786376760841042
DFAT,-0.00010113526349329454,0.01020371200881754,-0.024486227204492107,0.01824474998284082
DFAU,0.0017704822109588876,0.006095666128406014,-0.009735388884218012,0.013382153413647818
DFAW,0.000765702233527317,0.006372665908663165,-0.011051843270157447,0.01087468392024509
DFAX,-0.0002618510241064466,0.006957612611133246,-0.01839511005293595,0.008080015521609632
DFCA,-3.535712048100503e-05,0.001193114069101873,-0.0016797411772231355,0.002060346887109469
DFCF,-0.00013687925965416703,0.0035328912008273008,-0.007092210080992891,0.006178687004495116
DFCO,-0.0015480984862529144,0.07350543959208593,-0.17185029257536974,0.1343123508394996
DFDDF,0.0,0.0,0.0,0.0
DFE,-0.00031615940800767945,0.008940537254282127,-0.02130134268037926,0.013360917581207584
DFEB,0.0006547558179662182,0.0018669150189752858,-0.0028599670015245875,0.005148827256006785
DFEL,0.0,0.0,0.0,0.0
DFEM,-0.0011207812974528292,0.008453283946130954,-0.02147070390803794,0.011627987336596495
DFEN,-0.004943279103266381,0.02779592352908378,-0.0786389753194222,0.04759368759963579
DFEV,-0.0007441478285677729,0.009158873578645713,-0.022495868936842595,0.014668150651774087
DFGP,9.423862194873531e-05,0.002790671610640617,-0.005862370940253692,0.005758269787374554
DFGR,-0.0024148109482289458,0.009412407791544486,-0.02064386319773252,0.013240074585527778
DFGX,-0.00011424882226890789,0.003225423019345311,-0.006286894736671368,0.005886166441856927
DFH,-0.0013928569480252638,0.032295690825482275,-0.0787808906081304,0.04462846257595809
DFHL,0.0,0.0,0.0,0.0
DFHY,0.00036800911997515934,0.003057341904647358,-0.006897330240843259,0.006658735289959128
DFIC,0.00010399287164831485,0.006839597412916766,-0.01792522686185225,0.008904717979656264
DFIFF,0.029853703915504348,0.16955726174518593,-0.14856924471572275,0.7157896191103054
DFIHY,-0.002024543974473792,0.01650768562709963,-0.06529352831594304,0.026827192800940987
DFILF,0.0,0.0,0.0,0.0
DFIN,0.0017072115286310414,0.01071746205557131,-0.019114107003835024,0.021943684107554352
DFIP,-0.00012129459588954056,0.0032952731557503315,-0.005567662535783664,0.005594068911816516
DFIS,-0.0001766901426667245,0.007812215877923563,-0.019903313180321146,0.01242252299188505
DFIV,-9.247343669072134e-05,0.007097373772037196,-0.018924260657372044,0.007213673014691137
DFJ,0.00011316821783009855,0.008640834269735418,-0.014352063735891232,0.013339790373030022
DFKCY,-6.8475926683295014e-18,0.015911354845681205,-0.03651119848095137,0.023198170211564735
DFLI,-0.008889397334173923,0.04072913292989986,-0.06778548146801473,0.08091844030053232
DFLIW,,,,
DFLV,0.000864565901045104,0.005945170000259129,-0.008501235440095208,0.011066182579262418
DFMTF,0.01034080785656196,0.04658130417574024,-0.054067168985500305,0.11778302580111796
DFND,0.002158721249477368,0.0054962806389999746,-0.010080193998858216,0.01286632045136238
DFNL,0.00120414491092289,0.008664462732496218,-0.012821784608172298,0.021052006973698717
DFNM,-0.00020143628334565273,0.0010252505137590261,-0.0024839369677128104,0.0012463142318367218
DFNPF,,,,
DFNV,0.003632105683904518,0.008233079075958242,-0.01078224480427988,0.02122936491303264
DFORF,0.0,0.0,0.0,0.0
DFP,0.0026658235306203665,0.007038288194112109,-0.01094096573171937,0.020686593047718787
DFRA,-0.0006417781153636948,0.006534707266864504,-0.014974939666309079,0.01235107855310505
DFRYF,-0.0019920018315292337,0.011745094201405352,-0.04927370245524277,0.011425667656187325
DFS,-0.001956788967334854,0.03039443254261105,-0.1142487135690866,0.030193125814157357
DFSB,-1.120254918135512e-05,0.003301558431272672,-0.006333603095158272,0.005043429399747361
DFSD,-3.357966955457668e-05,0.0014580869823045523,-0.002561972925483633,0.0021267229017063395
DFSE,-0.0014720696162196158,0.009104168993486528,-0.02193573288618761,0.011869595709642312
DFSI,0.000404247709417076,0.007341263273775897,-0.018287392244179124,0.011088356477393282
DFSU,0.001823117784589668,0.0068698284702096175,-0.013916500607174512,0.014455267000205076
DFSV,-0.00018167701586576624,0.010533530628226005,-0.025830397921494132,0.019088561525993076
DFTC,-0.006587534079963824,0.1307810967245624,-0.48183813580673973,0.25869456737262975
DFUS,0.0019582840972491725,0.0060956870736067256,-0.009375059934114848,0.014049035379667408
DFUV,0.0007704017565256004,0.006236758715616642,-0.009969069067528988,0.011488145760443685
DFVE,,,,
DFVX,0.001619250310964211,0.005320370277522487,-0.0071009065895164085,0.010394573306353046
DFYFF,0.003268823975429261,0.009992661623745281,0.0,0.03704121907799205
DG,-0.0032901803922698366,0.022257201254057415,-0.06737665434106618,0.026162940292414755
DGCB,0.00011929988472844052,0.003064427232169531,-0.00588010538849756,0.004804976700912592
DGDCF,-0.01522505726901305,0.0741637707045967,-0.15781747047507158,0.13269776874879927
DGEAF,-2.9602241713480837e-05,0.02363386773027627,-0.04104316257493414,0.05089159810768912
DGEN,0.0,0.0,0.0,0.0
DGGXF,-0.006886299428123305,0.03799447052206555,-0.16242802150873875,0.017147672496501953
DGHI,-0.01225955312940018,0.07825114267602643,-0.1354725570511885,0.23155875715041002
DGICA,0.0038659181035075605,0.01114380382981504,-0.013850623669593243,0.023661518306602666
DGICB,0.0024835935819573956,0.032416053240045296,-0.05396173583561529,0.06624938386632481
DGIF,0.0,0.0,0.0,0.0
DGII,-0.001076264196419072,0.02165997788356995,-0.04416873087634764,0.04907191579248373
DGIN,0.0024774690403725564,0.013166547791524229,-0.021215306860639938,0.03580096500628988
DGIV,0.0,0.0,0.0,0.0
DGIX,0.0,0.0,0.0,0.0
DGLLF,,,,
DGLY,-0.0007536863545742529,0.045757712166221445,-0.1267516473385895,0.09776413717890424
DGMA,,,,
DGMDF,0.0,0.0,0.0,0.0
DGMLF,-0.0024424398602092908,0.02837548088784123,-0.04067102968001253,0.05884047422005641
DGNG,0.1282166615143352,0.558883470419148,0.0,2.436116568772369
DGNMF,0.0,0.0,0.0,0.0
DGNOF,-0.015710156742440758,0.027975348172057886,-0.07696108087255733,0.03390162018676702
DGP,-0.0014386797058174832,0.012343161673109726,-0.022889826785542564,0.018913074756764132
DGRE,-0.00010845415509579824,0.009746561343118913,-0.018637969802289194,0.01882502195397585
DGRO,0.001099947800936444,0.004843555045306131,-0.00669639396129833,0.00954837310049175
DGRS,-0.00013358156843711017,0.010460856037162255,-0.02589208658488291,0.01819413738229603
DGRW,0.0013913524703272912,0.005006851433224685,-0.006719608138605763,0.0109875566975193
DGS,-0.0009370843608780157,0.006716423513413489,-0.018780860523606075,0.008944423611312586
DGT,0.0007796779742949728,0.0053899139990381765,-0.012362554197872862,0.007986229942726067
DGTCF,,,,
DGTHF,0.0,0.0,0.0,0.0
DGTLF,0.0,0.0,0.0,0.0
DGTW,0.0,0.0,0.0,0.0
DGUPF,,,,
DGWPF,0.0,0.0,0.0,0.0
DGWR,0.02688556110625758,0.35130807011496035,-0.627827747737176,0.8576287756784623
DGX,-0.004683621636095315,0.011604526536651973,-0.035890778811712196,0.01853406391715527
DGZ,0.0007331898997715797,0.008478192578803235,-0.014000167635242568,0.014918285102551616
DH,-0.006153754212998659,0.04139435737355846,-0.0919069268393512,0.0656155449825165
DHAI,,,,
DHAIW,,,,
DHAWF,,,,
DHBUF,0.026087459720222517,0.1430658934348976,-0.2593231942067693,0.41419877315870857
DHC,-0.00857950545297909,0.028630485265564852,-0.0723206754411715,0.04326793904075735
DHCC,-0.01590951997342163,0.07414885662606704,-0.1498123017878081,0.1404171834075765
DHCNI,-0.0013004787371365067,0.007687783231149812,-0.016140214059709012,0.010376218039031522
DHCNL,,,,
DHDG,,,,
DHF,0.00045568708950045325,0.006739959305126952,-0.012959132630372643,0.012848130670618959
DHGAF,0.0,0.0,0.0,0.0
DHHXF,,,,
DHI,-0.002377572824281375,0.026583315322823618,-0.09694113230667242,0.02426089448518566
DHIL,-2.8768862447623473e-05,0.01423529277062968,-0.02695550823807037,0.02068936970761855
DHKCF,0.0,0.0,0.0,0.0
DHLGY,-0.0007906523639451585,0.010995990642051085,-0.0276402549905735,0.014033154614899417
DHR,0.0022296119269432668,0.01649114993502771,-0.017134834141110104,0.046032201629657675
DHRPY,0.0,0.0,0.0,0.0
DHS,-0.0004959274181772741,0.006491162774697373,-0.013287619804757789,0.013883105801372496
DHSBF,-0.001465440916644105,0.0063877088633812655,-0.027843377416237994,0.0
DHT,0.006005963563234827,0.020920953251549922,-0.024989686173661308,0.0593114199088076
DHTRF,0.005824264208519317,0.028645947561465386,-0.03580939379094861,0.1043128626408552
DHX,-0.0014420499272471486,0.03147258623708235,-0.0896121738949535,0.05895611187029013
DHY,-0.0005316361187304369,0.007315887492490708,-0.010204160244013445,0.015267457310675036
DHYAF,,,,
DIA,0.0010228357563151255,0.004808732778024773,-0.00766676171072341,0.010061030505400154
DIAAF,0.0,0.0,0.0,0.0
DIAH,0.0,0.0,0.0,0.0
DIAL,-0.00019429955741384568,0.003918716142603112,-0.011167104581282703,0.005589750694751318
DIALF,0.002267555001888943,0.009884043102154082,0.0,0.04308354503588992
DIAX,0.0016252465271413483,0.005967549577177629,-0.00833337355653001,0.014711301164462629
DIBS,0.002551661714163092,0.026799730625920653,-0.066552557785187,0.04584131607075312
DICCF,0.0,0.0,0.0,0.0
DIDAF,0.0,0.0,0.0,0.0
DIDIY,-0.00485295642674158,0.02921512627301895,-0.05826891840617861,0.05129330693589695
DIEM,-0.0004599907072620327,0.008944813613410275,-0.020846248041172428,0.01404907978098527
DIFTY,-0.001249417842985976,0.042460174891044464,-0.07341089007434479,0.08312639960620952
DIG,-0.00029469702585772553,0.024648307197589633,-0.049815959702268695,0.0428113939050098
DIGAF,0.0,0.0,0.0,0.0
DIGBF,0.0,0.0,0.0,0.0
DIGI,0.0,0.0,0.0,0.0
DIGTF,-0.019720706974119623,0.0859605687953652,-0.3746934325082728,0.0
DIHP,0.0006801902577151637,0.006891612100803122,-0.016437601562599994,0.0096424920593043
DIIBF,0.0009696947884148762,0.02472921930654749,-0.047582713954389906,0.04012000005576541
DIISF,0.0,0.0,0.0,0.0
DIISY,-0.0034906675647354344,0.025858384086531534,-0.060866187947798356,0.04290522868743211
DIM,-0.00012283035630847436,0.007214745954740203,-0.01919447243256895,0.011451434346867026
DIMC,0.0013912264463799681,0.008228324168040068,-0.011799479544819384,0.023461464039845444
DIN,-0.0018557236576477356,0.024480397208546775,-0.05788989373565095,0.03202664829625297
DINO,0.0007631942615145424,0.016992309722613487,-0.02979213384878157,0.030167870415648355
DINRF,0.017462398577594768,0.042663541308607146,-0.028392103900896127,0.1248762963503157
DINT,-0.0013855073528689782,0.011634119921665992,-0.02905328847527004,0.018043999479437998
DIOD,-0.009102601901178472,0.02070907194441297,-0.04323129078406373,0.03289945014281225
DIOFF,,,,
DION,0.0,0.0,0.0,0.0
DIOSF,-0.015141161707988468,0.06599879377292943,-0.2876820724517809,0.0
DIPGF,0.0,0.0,0.0,0.0
DIPS,,,,
DIS,0.003496034793052422,0.015450192230458952,-0.029556726195733768,0.02944601573552169
DISO,0.0017415662039029446,0.012102668932539397,-0.02606110117764904,0.01683661346298736
DISPF,0.01603216497643308,0.03789051396992161,-0.016380815421722993,0.15135933118998765
DIST,0.00039572763162256606,0.002400394422303326,-0.0056391521965059145,0.0072378623778155396
DISTR,,,,
DISTW,,,,
DISV,-0.00022708038549036462,0.007972018649268846,-0.02039470268437548,0.010172240475684264
DIT,0.004090078681678824,0.021547388136027204,-0.051917431805236086,0.04099038597484205
DITHF,0.009595872697217995,0.04182743936225431,0.0,0.1823215812471419
DITPF,,,,
DITTF,0.0007815357121752888,0.0034066351901401743,0.0,0.014849178531330488
DIUXF,0.0,0.0,0.0,0.0
DIV,0.00015206822172400008,0.0068084824451703704,-0.010056285811102446,0.015107796258593592
DIVB,0.0006351945135035439,0.006199254813116643,-0.008535558833120089,0.014219087059054442
DIVD,6.626512631719859e-06,0.005545949064299003,-0.011541001836661763,0.00842677337985492
DIVG,-0.000872593062538661,0.006648087077891169,-0.010837529205354685,0.011789104938269932
DIVI,0.0005507600697658179,0.006602826994930081,-0.01614797872273175,0.009569481130913356
DIVL,4.994147592125332e-05,0.0063172737714981995,-0.01055302920781629,0.01410928005829698
DIVO,0.000981666959661011,0.003807850903966215,-0.004923431674443056,0.008466563622502348
DIVP,,,,
DIVS,0.0010373590556189847,0.004256065402466593,-0.008996157703556228,0.007429482734926818
DIVY,0.0007564398408665596,0.007488934573753702,-0.011023760467811809,0.01703380155141598
DIVZ,-5.478074134663601e-19,0.0050282154032975,-0.009403332344461161,0.00802375737274423
DIZTF,0.004450388968267736,0.019398795772127303,0.0,0.08455739039708698
DJAN,0.0006658462009015665,0.0013249422348211833,-0.0014478951994868817,0.004004564656945199
DJCB,-0.00031987101144144306,0.00788269239988541,-0.011801592062069715,0.01894235137100951
DJCO,-0.0020979200867443587,0.023006706156830984,-0.03674182565325747,0.049371033859814194
DJD,0.0004964200284779326,0.007711177274445226,-0.009087080917746418,0.02162246401316571
DJGLF,,,,
DJIA,0.00045341601675719583,0.003066606185591293,-0.004099306715244257,0.006383942688992301
DJP,0.0008819696095667895,0.007837383708392879,-0.011576130113144817,0.011469907083675698
DJSCF,,,,
DJSDF,,,,
DJSP,,,,
DJT,0.04068259947747708,0.17487617509290862,-0.2853858201946057,0.6331975625011349
DJTGF,,,,
DJTWW,,,,
DJUL,0.0013147889006006616,0.0036876347174469503,-0.005237741228788264,0.008815475864507634
DJUN,0.0012556604141008916,0.0034408268950729547,-0.005344484804023945,0.008667190821735437
DJXSF,,,,
DJXXF,0.0,0.0,0.0,0.0
DK,0.00289289252994549,0.020798803697163543,-0.03205407210259106,0.032096156446636964
DKAM,0.0,0.0,0.0,0.0
DKCLF,,,,
DKDRF,-0.003275027609799603,0.028819353455480083,-0.10439616951660578,0.05849624258802025
DKGH,0.0,0.0,0.0,0.0
DKGR,,,,
DKILF,0.001066634822883582,0.02364541034139492,-0.04042377116708984,0.04878416648142585
DKILY,0.0006820572739237176,0.019088254755763635,-0.039220661918029816,0.029404641082361974
DKKUF,,,,
DKL,0.00403732995760383,0.01378564716593394,-0.024893846599192058,0.03288205415112328
DKLRF,-0.02843428820946959,0.07635519093206265,-0.2804555486209074,0.016296460990687073
DKNG,0.009588032407850958,0.02364068364078639,-0.04165377125811762,0.06806100009622856
DKS,0.002492318463715187,0.017305913533423558,-0.050212363997908224,0.03869808467085782
DKSC,-0.009595869708229801,0.15004944265037126,-0.3829922125690654,0.28768199969220554
DKSHF,-0.0023619480703746675,0.010295492948654072,-0.04487701333711868,0.0
DKSSF,0.0,0.0,0.0,0.0
DKTS,0.0,0.0,0.0,0.0
DKYNF,,,,
DLAD,,,,
DLAKF,-0.0017097650133746207,0.023306777852379033,-0.05862490354049016,0.04723423520429679
DLAKY,-0.0003127209205611043,0.018126471645093106,-0.030068412260519557,0.03435917489085985
DLAPQ,0.0036554633977094173,0.016269608554772615,-0.01827171527309528,0.050825253351581764
DLB,-0.0006548898156063275,0.007638523815612994,-0.013388331152830595,0.00967216398156805
DLEGF,0.0,0.0,0.0,0.0
DLEXY,0.0,0.0,0.0,0.0
DLGCF,0.0,0.0,0.0,0.0
DLGEF,0.0,0.0,0.0,0.0
DLGI,,,,
DLHC,0.0013982648161076656,0.01809306841848206,-0.04971876295286633,0.03101496443128059
DLIBF,,,,
DLICY,,,,
DLII,0.0,0.0,0.0,0.0
DLKGF,-0.001107634806499924,0.0048280681878813975,-0.021045061323498558,0.0
DLMAF,0.002562988541990997,0.007454085349630996,-0.008618924385686866,0.018188422355654613
DLMI,0.006555933555034873,0.02057573632111908,-0.03540189268427447,0.04879016416943205
DLN,0.0010092436679504091,0.004722770565039078,-0.0061733788839973165,0.009477276377343172
DLNDY,-3.720591481985816e-05,0.03812842533107416,-0.07512064159252879,0.08855339584478109
DLNG,-0.0022886879266492965,0.022443028329482202,-0.05841070621647186,0.04167273953607601
DLNG.PRA,,,,
DLNG.PRB,,,,
DLO,-0.002041197826694393,0.015504254664056874,-0.028939163480873498,0.02637773362327415
DLOC,0.013569952138202356,0.09964505199946574,-0.26236421969236834,0.20067070722127467
DLPN,-0.010087761372006338,0.032990290100442424,-0.059898155271483906,0.04281995658395584
DLPRF,-0.003380933230501064,0.014737146286612645,-0.06423773137952021,0.0
DLPTF,0.0,0.0,0.0,0.0
DLPX,0.04683460545942422,0.15199184124802467,-0.03991662242972976,0.5318044284305435
DLR,0.003387522055871101,0.017194609026285605,-0.02275473927394739,0.030417951591867862
